model,day,split,sq,n,abs,sq_liquid,n_liquid,sq_illiquid,n_illiquid,butterfly_pct,calendar_pct
cnp,4533,ctx_10,1.3653156719009043,400,19.27012823522091,0.23082060578428454,90,1.1344950661166198,310,0.0,0.0
cnp,4533,ctx_20,1.4309981363854363,400,19.853524163365364,0.24516819210362994,90,1.1858299442818063,310,0.0,0.0
cnp,4533,ctx_50,1.4555742115187043,400,20.030132085084915,0.24991054229354637,90,1.2056636692251579,310,0.0,0.0
cnp,4533,ctx_100,1.4519047990525735,400,20.011314764618874,0.24966527456588405,90,1.2022395244866895,310,0.0,0.0
cnp,4533,extrapolation,1.2780012149416906,310,16.414033815264702,0.0,0,1.2780012149416906,310,0.0,0.0
cnp,4534,ctx_5,1.1106184172637352,400,17.089708656072617,0.20206030328334368,86,0.9085581139803915,314,0.0,0.0
cnp,4534,ctx_10,1.0687850073744085,400,16.769596472382545,0.1920887024068556,86,0.8766963049675529,314,0.0,0.0
cnp,4534,ctx_20,0.9800700097416557,400,16.065039411187172,0.173056571997946,86,0.8070134377437097,314,0.0,0.0
cnp,4534,ctx_50,1.0028788056343065,400,16.257548287510872,0.1781021254432309,86,0.8247766801910756,314,0.0,0.0
cnp,4534,ctx_100,1.0003838233088882,400,16.246977403759956,0.17760760211964155,86,0.8227762211892466,314,0.0,0.0
cnp,4534,extrapolation,0.8567352811625542,314,13.335256308317184,0.0,0,0.8567352811625542,314,0.0,0.0
cnp,4535,ctx_5,1.4539247237571495,400,20.630522966384888,0.26145484117428097,87,1.1924698825828686,313,0.0,0.0
cnp,4535,ctx_10,1.3349423480375515,400,19.67244467139244,0.23544837817292108,87,1.0994939698646304,313,0.0,0.0
cnp,4535,ctx_20,1.381192234269641,400,20.053288102149963,0.24682657526065466,87,1.1343656590089863,313,0.0,0.0
cnp,4535,ctx_50,1.3316594358829312,400,19.67409285902977,0.23568186805860236,87,1.0959775678243289,313,0.0,0.0
cnp,4535,ctx_100,1.2784701083724326,400,19.222400590777397,0.22503006861226504,87,1.0534400397601675,313,0.0,0.0
cnp,4535,extrapolation,1.0926140767431098,313,15.784650832414627,0.0,0,1.0926140767431098,313,0.0,0.0
cnp,4536,ctx_5,2.522917278454509,400,27.108899906277657,0.49324171560036034,89,2.0296755628541487,311,0.0,0.0
cnp,4536,ctx_10,2.4517536730789007,400,27.057845950126648,0.47969329807847405,89,1.9720603750004266,311,0.0,0.0
cnp,4536,ctx_20,2.7003909064176423,400,28.29352357983589,0.5329389473562987,89,2.167451959061344,311,0.0,0.0
cnp,4536,ctx_50,2.5552041823568077,400,27.546365559101105,0.5006533891330871,89,2.0545507932237204,311,0.0,0.0
cnp,4536,ctx_100,2.6174861337451114,400,27.888885378837585,0.5145137785272289,89,2.1029723552178825,311,0.0,0.0
cnp,4536,extrapolation,2.18440558175854,311,22.30949778854847,0.0,0,2.18440558175854,311,0.0,0.0
cnp,4537,ctx_5,3.672464094056168,400,36.040668696165085,0.7336742486019971,79,2.9387898454541705,321,0.0,0.0
cnp,4537,ctx_10,3.6666063188256857,400,35.977661207318306,0.7302564285844122,79,2.9363498902412735,321,0.0,0.0
cnp,4537,ctx_20,3.6924070047207733,400,36.14290577173233,0.7357673642840505,79,2.956639640436723,321,0.0,0.0
cnp,4537,ctx_50,3.599872219483564,400,35.62944655120373,0.7156062269665524,79,2.8842659925170118,321,0.0,0.0
cnp,4537,ctx_100,3.609508651435283,400,35.66913944482803,0.7183777832625728,79,2.89113086817271,321,0.0,0.0
cnp,4537,extrapolation,2.927618800475916,321,28.699597507715225,0.0,0,2.927618800475916,321,0.0,0.0
cnp,4538,ctx_5,3.113037947308484,400,32.653168976306915,0.6582991890440202,91,2.4547387582644635,309,0.0,0.0
cnp,4538,ctx_10,3.1729674816055264,400,32.99541628360748,0.664196717234147,91,2.5087707643713797,309,0.0,0.0
cnp,4538,ctx_20,3.104101675267408,400,32.704433515667915,0.6512731862086512,91,2.452828489058757,309,0.0,0.0
cnp,4538,ctx_50,3.191018601706183,400,33.082159608602524,0.6699150952371218,91,2.521103506469061,309,0.0,0.0
cnp,4538,ctx_100,3.212762364221605,400,33.20848873257637,0.6747101542618903,91,2.538052209959715,309,0.0,0.0
cnp,4538,extrapolation,2.54830962267753,309,26.02734726667404,0.0,0,2.54830962267753,309,0.0,0.0
cnp,4539,ctx_5,0.6814918593939567,400,13.088577903807163,0.13610656366697227,97,0.5453852957269845,303,0.0,0.0
cnp,4539,ctx_10,0.6990332351145172,400,13.177982218563557,0.13919477064724828,97,0.5598384644672689,303,0.0,0.0
cnp,4539,ctx_20,0.5877064784265988,400,12.338312856853008,0.10833294023310946,97,0.4793735381934893,303,0.0,0.0
cnp,4539,ctx_50,0.6353997547211714,400,12.707584403455257,0.12204868042230932,97,0.5133510742988621,303,0.0,0.0
cnp,4539,ctx_100,0.623790323110994,400,12.609203718602657,0.11891441003478187,97,0.5048759130762122,303,0.0,0.0
cnp,4539,extrapolation,0.5381176577375884,303,10.213781096041203,0.0,0,0.5381176577375884,303,0.0,0.0
cnp_delta,4500,ctx_5,0.4855239605505418,400,11.507311002160407,0.12947190445554385,93,0.356052056094998,307,1.0498687664041995,12.714285714285714
cnp_delta,4500,ctx_10,0.48549992845500467,400,11.507324419468773,0.12946238477841904,93,0.3560375436765857,307,1.0498687664041995,12.714285714285714
cnp_delta,4500,ctx_20,0.4854953895835972,400,11.507155062022719,0.12944896118374863,93,0.3560464283998486,307,1.0498687664041995,12.714285714285714
cnp_delta,4500,ctx_50,0.4855190798875325,400,11.507508970051532,0.12947263839073533,93,0.3560464414967971,307,1.0498687664041995,12.714285714285714
cnp_delta,4500,ctx_100,0.48551277673770865,400,11.507491724322932,0.1294631851133763,93,0.3560495916243323,307,1.0498687664041995,12.714285714285714
cnp_delta,4500,extrapolation,0.35604650502896396,307,8.440675055273601,0.0,0,0.35604650502896396,307,1.7361111111111112,16.642857142857142
cnp_delta,4501,ctx_5,0.660193984058175,400,14.620746519924182,0.11813800006922487,89,0.5420559839889502,311,0.0,4.193548387096774
cnp_delta,4501,ctx_10,0.6601993208437522,400,14.62083000048608,0.1181394873820434,89,0.5420598334617088,311,0.0,4.193548387096774
cnp_delta,4501,ctx_20,0.6602007069749373,400,14.620798231243725,0.11813880116656623,89,0.5420619058083711,311,0.0,4.193548387096774
cnp_delta,4501,ctx_50,0.6601943806930703,400,14.620745559335205,0.1181357659824801,89,0.5420586147105902,311,0.0,4.193548387096774
cnp_delta,4501,ctx_100,0.6601905122603593,400,14.620685497949239,0.11813556522484016,89,0.5420549470355192,311,0.0,4.193548387096774
